,scores
524,1.0700000524520874
525,0.9300000071525574
526,1.7099995613098145
527,2.359998941421509
528,1.1200000047683716
529,4.159997463226318
530,2.899998426437378
531,3.4899978637695312
532,2.4399988651275635
533,3.249998092651367
534,1.889999270439148
535,2.349998950958252
536,0.9300001263618469
537,1.4399996995925903
538,2.8699984550476074
539,2.589998483657837
540,1.6199995279312134
541,2.2599990367889404
542,2.8599984645843506
543,4.419997692108154
544,1.0700000524520874
545,0.9300000071525574
546,1.7099995613098145
547,2.359998941421509
548,1.1200000047683716
549,4.159997463226318
550,2.899998426437378
551,3.5299978256225586
552,2.4399988651275635
553,3.249998092651367
554,1.889999270439148
555,2.349998950958252
556,0.9300001263618469
557,1.4399996995925903
558,2.8699984550476074
559,2.589998483657837
560,2.8099985122680664
561,0.940000057220459
562,1.7299995422363281
563,1.2699998617172241
564,0.9900000691413879
565,3.319998025894165
566,2.0699992179870605
567,1.6499994993209839
568,4.209997653961182
569,1.459999680519104
570,1.6699994802474976
571,1.5399996042251587
572,4.2799973487854
573,2.7399985790252686
574,1.209999918937683
575,3.7099976539611816
576,2.969998359680176
577,4.479997158050537
578,2.8799984455108643
579,0.8200000524520874
580,2.8099985122680664
581,0.940000057220459
582,1.7699995040893555
583,1.2699998617172241
584,0.9900000691413879
585,3.319998025894165
586,2.0699992179870605
587,1.6499994993209839
588,4.209997653961182
589,1.459999680519104
590,1.6699994802474976
591,1.5399996042251587
592,4.2799973487854
593,2.7399985790252686
594,1.209999918937683
595,3.7099976539611816
596,2.969998359680176
597,4.479997158050537
598,2.8799984455108643
599,0.8200000524520874
600,3.7099974155426025
601,1.1799999475479126
602,1.0000001192092896
603,3.01999831199646
604,2.0799992084503174
605,0.7000000476837158
606,2.4899988174438477
607,2.5499987602233887
608,2.8199985027313232
609,2.839998483657837
610,3.7899975776672363
611,4.839996814727783
612,1.81999933719635
613,1.1999999284744263
614,2.4499988555908203
615,1.2399998903274536
616,4.609997272491455
617,4.429997444152832
618,2.0199992656707764
619,3.7699975967407227
620,3.7099974155426025
621,1.1799999475479126
622,1.0000001192092896
623,3.01999831199646
624,2.0799992084503174
625,0.7000000476837158
626,2.4899988174438477
627,2.5499987602233887
628,2.8199985027313232
629,2.839998483657837
630,3.7899975776672363
631,4.839996814727783
632,1.859999179840088
633,1.1999999284744263
634,2.4499988555908203
635,1.2399998903274536
636,4.609997272491455
637,4.429997444152832
638,2.0199992656707764
639,3.7699975967407227
640,2.6699986457824707
641,2.529998779296875
642,1.9999991655349731
643,4.469997406005859
644,2.4499988555908203
645,2.8499984741210938
646,1.3899997472763062
647,1.81999933719635
648,2.9099984169006348
649,3.269998073577881
650,3.7199976444244385
651,3.3499979972839355
652,4.649997234344482
653,1.4999996423721313
654,3.6499977111816406
655,1.8199992179870605
656,2.779998540878296
657,2.409998893737793
658,4.369997501373291
659,2.9999983310699463
660,2.709998607635498
661,2.5699987411499023
662,1.9999991655349731
663,4.469997406005859
664,2.4499988555908203
665,2.8499984741210938
666,1.3899997472763062
667,1.81999933719635
668,2.9099984169006348
669,3.269998073577881
670,3.7199976444244385
671,3.3499979972839355
672,4.649997234344482
673,1.4999996423721313
674,3.6499977111816406
675,1.8199992179870605
676,2.8199985027313232
677,2.409998893737793
678,4.369997501373291
679,3.0399982929229736
680,3.0999982357025146
681,3.509997844696045
682,2.3099989891052246
683,2.8599984645843506
684,3.8899974822998047
685,2.7999985218048096
686,2.8799984455108643
687,3.199998140335083
688,2.8099985122680664
689,3.7299976348876953
690,3.2199978828430176
691,4.099997520446777
692,1.769999384880066
693,2.7399985790252686
694,4.629997730255127
695,4.849997043609619
696,4.549997329711914
697,2.2999989986419678
698,2.7399985790252686
699,4.569997310638428
700,3.0999982357025146
701,3.509997844696045
702,2.3099989891052246
703,2.8599984645843506
704,3.8899974822998047
705,2.7999985218048096
706,2.8799984455108643
707,3.199998140335083
708,2.8099985122680664
709,3.7299976348876953
710,3.2199978828430176
711,4.099997520446777
712,1.769999384880066
713,2.7399985790252686
714,4.629997730255127
715,4.849997043609619
716,4.549997329711914
717,2.2999989986419678
718,2.7399985790252686
719,4.569997310638428
720,2.399998903274536
721,3.2899980545043945
722,2.6899986267089844
723,5.65999698638916
724,3.2999980449676514
725,3.1799981594085693
726,2.4799985885620117
727,2.1799988746643066
728,4.619997024536133
729,3.1099982261657715
730,4.709997653961182
731,2.0799992084503174
732,2.089999198913574
733,2.949998378753662
734,3.489997625350952
735,2.1399991512298584
736,2.889998435974121
737,2.699998617172241
738,2.9199984073638916
739,3.739997625350952
740,2.399998903274536
741,3.2899980545043945
742,2.6899986267089844
743,5.65999698638916
744,3.2999980449676514
745,3.1799981594085693
746,2.4799985885620117
747,2.1799988746643066
748,4.619997024536133
749,3.1099982261657715
750,4.709997653961182
751,2.0799992084503174
752,2.089999198913574
753,2.949998378753662
754,3.489997625350952
755,2.1399991512298584
756,2.9299983978271484
757,2.699998617172241
758,2.9199984073638916
759,3.739997625350952
760,1.3899997472763062
761,3.369997978210449
762,3.859997510910034
763,4.779996871948242
764,6.0799970626831055
765,3.979997158050537
766,1.9899990558624268
767,1.679999589920044
768,3.6499977111816406
769,4.609997272491455
770,5.399996757507324
771,3.7099976539611816
772,4.399997234344482
773,6.099996566772461
774,1.4299997091293335
775,0.8800000548362732
776,4.7699971199035645
777,0.9200000762939453
778,3.1799981594085693
779,2.3899989128112793
780,1.3899997472763062
781,3.369997978210449
782,3.859997510910034
783,4.8199968338012695
784,6.0799970626831055
785,3.979997158050537
786,1.9899990558624268
787,1.679999589920044
788,3.689997673034668
789,4.609997272491455
790,5.399996757507324
791,3.7099976539611816
792,4.399997234344482
793,6.099996566772461
794,1.4299997091293335
795,0.8800000548362732
796,4.7699971199035645
797,0.9200000762939453
798,3.1799981594085693
799,2.3899989128112793
800,6.50999641418457
801,4.729997634887695
802,0.7800000309944153
803,3.319998025894165
804,2.839998483657837
805,1.100000023841858
806,4.65999698638916
807,3.9399971961975098
808,1.9999992847442627
809,5.609997272491455
810,4.869997024536133
811,4.459997177124023
812,3.639997720718384
813,2.3899989128112793
814,3.009998321533203
815,1.6099995374679565
816,7.379995822906494
817,3.3599979877471924
818,3.4799978733062744
819,2.6799986362457275
820,6.549996376037598
821,4.769997596740723
822,0.7800000309944153
823,3.319998025894165
824,2.839998483657837
825,1.100000023841858
826,4.65999698638916
827,3.9399971961975098
828,1.9999992847442627
829,5.609997272491455
830,4.869997024536133
831,4.459997177124023
832,3.639997720718384
833,2.3899989128112793
834,3.009998321533203
835,1.6099995374679565
836,7.379995822906494
837,3.3599979877471924
838,3.4799978733062744
839,2.6799986362457275
840,2.5699987411499023
841,2.5499987602233887
842,5.18999719619751
843,5.459996223449707
844,4.469996929168701
845,4.389997482299805
846,1.4199998378753662
847,1.6699994802474976
848,6.869996070861816
849,6.089995861053467
850,5.88999605178833
851,7.179996013641357
852,4.149997234344482
853,3.089998245239258
854,2.169999122619629
855,2.649998664855957
856,8.20999526977539
857,3.01999831199646
858,4.389997482299805
859,3.7799975872039795
860,2.5699987411499023
861,2.5499987602233887
862,5.229997158050537
863,5.459996223449707
864,4.469996929168701
865,4.389997482299805
866,1.4199998378753662
867,1.6699994802474976
868,6.869996070861816
869,6.129995822906494
870,5.929996013641357
871,7.209995746612549
872,4.149997234344482
873,3.089998245239258
874,2.169999122619629
875,2.649998664855957
876,8.20999526977539
877,3.01999831199646
878,4.429997444152832
879,3.7799975872039795
880,8.039997100830078
881,1.9299992322921753
882,2.459998607635498
883,2.459998846054077
884,6.549996376037598
885,1.0700000524520874
886,5.099997520446777
887,5.639996528625488
888,3.6499977111816406
889,5.059997081756592
890,6.029996871948242
891,2.6199984550476074
892,2.7599985599517822
893,2.6099984645843506
894,6.4799957275390625
895,3.759997606277466
896,2.699998617172241
897,1.5699995756149292
898,6.209996223449707
899,2.6799983978271484
900,8.039997100830078
901,1.9299992322921753
902,2.459998607635498
903,2.459998846054077
904,6.549996376037598
905,1.0700000524520874
906,5.099997520446777
907,5.639996528625488
908,3.6499977111816406
909,5.059997081756592
910,6.029996871948242
911,2.6199984550476074
912,2.7599985599517822
913,2.6099984645843506
914,6.4799957275390625
915,3.759997606277466
916,2.699998617172241
917,1.5699995756149292
918,6.249996185302734
919,2.6799983978271484
920,4.639997959136963
921,7.789995193481445
922,5.229996681213379
923,2.589998483657837
924,4.3499979972839355
925,4.019997596740723
926,3.559997797012329
927,7.249996662139893
928,4.40999698638916
929,4.5299973487854
930,2.3299989700317383
931,4.399997234344482
932,2.829998254776001
933,6.329996109008789
934,5.98999547958374
935,4.639997482299805
936,5.679996490478516
937,3.259998083114624
938,2.4499988555908203
939,8.529996871948242
940,4.639997959136963
941,7.829995632171631
942,5.229996681213379
943,2.589998483657837
944,4.389997959136963
945,4.019997596740723
946,3.559997797012329
947,7.249996662139893
948,4.4499969482421875
949,4.569997310638428
950,2.3299989700317383
951,4.399997234344482
952,2.829998254776001
953,6.369996070861816
954,6.029995441436768
955,4.639997482299805
956,5.689996242523193
957,3.259998083114624
958,2.4499988555908203
959,8.529996871948242
960,5.609996795654297
961,4.959997177124023
962,3.2999980449676514
963,4.859997749328613
964,4.119997501373291
965,8.729995727539062
966,2.7399985790252686
967,5.339996337890625
968,3.6699976921081543
969,5.369996547698975
970,5.909996032714844
971,4.719996929168701
972,5.029998302459717
973,4.7699971199035645
974,4.649997234344482
975,3.1699981689453125
976,5.499997138977051
977,7.26999568939209
978,2.7499985694885254
979,5.839997291564941
980,5.609996795654297
981,4.959997177124023
982,3.2999980449676514
983,4.859997749328613
984,4.119997501373291
985,8.729995727539062
986,2.7399985790252686
987,5.339996337890625
988,3.6699976921081543
989,5.369996547698975
990,5.909996032714844
991,4.719996929168701
992,5.029998302459717
993,4.7699971199035645
994,4.68999719619751
995,3.1699981689453125
996,5.499997138977051
997,7.26999568939209
998,2.7499985694885254
999,5.839997291564941
1000,6.969995498657227
1001,11.979992866516113
1002,8.989995002746582
1003,3.80999755859375
1004,4.779996871948242
1005,3.369997978210449
1006,4.429997444152832
1007,2.8099985122680664
1008,1.9199992418289185
1009,8.249996185302734
1010,5.559996604919434
1011,4.379997730255127
1012,4.309997081756592
1013,6.989995956420898
1014,6.719997406005859
1015,2.1499991416931152
1016,7.679996967315674
1017,3.5799977779388428
1018,3.979997396469116
1019,4.719996929168701
1020,6.969995498657227
1021,11.979992866516113
1022,8.989995002746582
1023,3.80999755859375
1024,4.779996871948242
1025,3.369997978210449
1026,4.469997406005859
1027,2.8099985122680664
1028,1.9199992418289185
1029,8.249996185302734
1030,5.559996604919434
1031,4.379997730255127
1032,4.309997081756592
1033,6.989995956420898
1034,6.719997406005859
1035,2.1499991416931152
1036,7.679996967315674
1037,3.5799977779388428
1038,3.979997396469116
1039,4.719996929168701
1040,5.139997482299805
1041,7.989994525909424
1042,6.279996395111084
1043,4.509997844696045
1044,7.289994716644287
1045,9.329995155334473
1046,6.869995594024658
1047,7.76999568939209
1048,3.9499974250793457
1049,3.0899980068206787
1050,6.28999662399292
1051,9.709993362426758
1052,8.00999641418457
1053,7.2899956703186035
1054,8.879996299743652
1055,5.289997100830078
1056,7.329996109008789
1057,8.649994850158691
1058,11.019994735717773
1059,4.199997425079346
1060,5.179997444152832
1061,7.989994525909424
1062,6.279996395111084
1063,4.509997844696045
1064,7.289994716644287
1065,9.329995155334473
1066,6.869995594024658
1067,7.76999568939209
1068,3.9499974250793457
1069,3.0899980068206787
1070,6.28999662399292
1071,9.709993362426758
1072,8.049996376037598
1073,7.2899956703186035
1074,8.879996299743652
1075,5.289997100830078
1076,7.329996109008789
1077,8.649994850158691
1078,11.019994735717773
1079,4.239997386932373
1080,3.069998264312744
1081,10.079995155334473
1082,5.929996967315674
1083,4.459997177124023
1084,8.509995460510254
1085,8.479995727539062
1086,4.169997692108154
1087,6.5999956130981445
1088,4.379997730255127
1089,7.529995918273926
1090,6.289996147155762
1091,7.109997272491455
1092,7.7599945068359375
1093,6.849997043609619
1094,3.879997491836548
1095,7.189996242523193
1096,3.1099982261657715
1097,6.219996929168701
1098,5.849996089935303
1099,8.589995384216309
1100,3.069998264312744
1101,10.079995155334473
1102,5.929996967315674
1103,4.459997177124023
1104,8.509995460510254
1105,8.479995727539062
1106,4.169997692108154
1107,6.639995574951172
1108,4.379997730255127
1109,7.529995918273926
1110,6.329996109008789
1111,7.109997272491455
1112,7.7599945068359375
1113,6.849997043609619
1114,3.919997453689575
1115,7.189996242523193
1116,3.1099982261657715
1117,6.219996929168701
1118,5.849996089935303
1119,8.589995384216309
1120,7.589995384216309
1121,6.139996528625488
1122,8.639995574951172
1123,5.549997329711914
1124,7.029996395111084
1125,4.849997520446777
1126,11.099993705749512
1127,4.239997386932373
1128,6.579996109008789
1129,8.599995613098145
1130,5.899997711181641
1131,5.2699971199035645
1132,6.489996910095215
1133,11.27999496459961
1134,9.049995422363281
1135,6.459997177124023
1136,8.049994468688965
1137,5.339997291564941
1138,5.349996566772461
1139,5.549996852874756
1140,7.629995346069336
1141,6.139996528625488
1142,8.639995574951172
1143,5.549997329711914
1144,7.029996395111084
1145,4.849997520446777
1146,11.099993705749512
1147,4.239997386932373
1148,6.579996109008789
1149,8.599995613098145
1150,5.899997711181641
1151,5.2699971199035645
1152,6.489996910095215
1153,11.27999496459961
1154,9.049995422363281
1155,6.459997177124023
1156,8.049994468688965
1157,5.379997253417969
1158,5.349996566772461
1159,5.549996852874756
1160,7.959995269775391
1161,8.409995079040527
1162,6.2599968910217285
1163,7.909996032714844
1164,4.049997329711914
1165,5.079997539520264
1166,7.889995574951172
1167,5.539997100830078
1168,7.639995098114014
1169,9.069993019104004
1170,8.849995613098145
1171,8.459994316101074
1172,6.459995269775391
1173,8.009994506835938
1174,9.829996109008789
1175,10.12999439239502
1176,6.749995708465576
1177,13.019990921020508
1178,12.619991302490234
1179,14.069990158081055
1180,7.959995269775391
1181,8.449995040893555
1182,6.2599968910217285
1183,7.909996032714844
1184,4.049997329711914
1185,5.079997539520264
1186,7.889995574951172
1187,5.539997100830078
1188,7.639995098114014
1189,9.069993019104004
1190,8.849995613098145
1191,8.459994316101074
1192,6.459995269775391
1193,8.02999496459961
1194,9.829996109008789
1195,10.12999439239502
1196,6.749995708465576
1197,13.019990921020508
1198,12.619991302490234
1199,14.109990119934082
1200,12.21999454498291
1201,11.039995193481445
1202,6.5099968910217285
1203,9.06999397277832
1204,9.21999454498291
1205,7.73999547958374
1206,9.859993934631348
1207,8.379997253417969
1208,12.679993629455566
1209,8.269997596740723
1210,0.9800000190734863
1211,9.089994430541992
1212,8.4299955368042
1213,9.31999397277832
1214,6.689996242523193
1215,4.619997501373291
1216,7.019996166229248
1217,6.569996356964111
1218,10.889995574951172
1219,9.599993705749512
1220,12.21999454498291
1221,11.039995193481445
1222,6.5099968910217285
1223,9.06999397277832
1224,9.21999454498291
1225,7.73999547958374
1226,9.859993934631348
1227,8.379997253417969
1228,12.679993629455566
1229,8.30999755859375
1230,0.9800000190734863
1231,9.12999439239502
1232,8.4299955368042
1233,9.31999397277832
1234,6.689996242523193
1235,4.619997501373291
1236,7.019996166229248
1237,6.569996356964111
1238,10.929996490478516
1239,9.599993705749512
1240,10.649993896484375
1241,10.619993209838867
1242,6.679996013641357
1243,7.519995212554932
1244,8.10999584197998
1245,9.6799955368042
1246,10.769993782043457
1247,8.9299955368042
1248,6.839996337890625
1249,9.599994659423828
1250,8.229996681213379
1251,9.45999526977539
1252,7.609995365142822
1253,12.999992370605469
1254,16.159992218017578
1255,9.379993438720703
1256,8.389994621276855
1257,13.969989776611328
1258,8.839997291564941
1259,10.51999282836914
1260,10.689993858337402
1261,10.659993171691895
1262,6.679996013641357
1263,7.519995212554932
1264,8.10999584197998
1265,9.6799955368042
1266,10.769993782043457
1267,8.9299955368042
1268,6.839996337890625
1269,9.599994659423828
1270,8.229996681213379
1271,9.45999526977539
1272,7.649995803833008
1273,12.999992370605469
1274,16.159992218017578
1275,9.41999340057373
1276,8.389994621276855
1277,13.969989776611328
1278,8.879997253417969
1279,10.51999282836914
1280,13.759990692138672
1281,9.329994201660156
1282,13.01999282836914
1283,3.939997434616089
1284,13.459991455078125
1285,11.339994430541992
1286,9.209996223449707
1287,9.9299955368042
1288,3.8499975204467773
1289,8.509997367858887
1290,11.519993782043457
1291,13.749991416931152
1292,8.659995079040527
1293,9.319995880126953
1294,11.129995346069336
1295,10.009995460510254
1296,9.499993324279785
1297,12.93999195098877
1298,8.899996757507324
1299,11.489994049072266
1300,13.759990692138672
1301,9.329994201660156
1302,13.059992790222168
1303,3.939997434616089
1304,13.459991455078125
1305,11.339994430541992
1306,9.249996185302734
1307,9.9299955368042
1308,3.8899974822998047
1309,8.509997367858887
1310,11.519993782043457
1311,13.749991416931152
1312,8.659995079040527
1313,9.319995880126953
1314,11.129995346069336
1315,10.009995460510254
1316,9.539993286132812
1317,12.969991683959961
1318,8.929996490478516
1319,11.529994010925293
1320,9.179994583129883
1321,8.959994316101074
1322,10.479992866516113
1323,3.5999975204467773
1324,14.459989547729492
1325,5.40999698638916
1326,16.950014114379883
1327,16.149991989135742
1328,2.7499985694885254
1329,14.769989967346191
1330,15.709989547729492
1331,9.389997482299805
1332,15.099990844726562
1333,13.309992790222168
1334,12.799992561340332
1335,9.969996452331543
1336,9.349994659423828
1337,13.639991760253906
1338,17.740028381347656
1339,12.039992332458496
1340,9.179994583129883
1341,8.959994316101074
1342,10.479992866516113
1343,3.5999975204467773
1344,14.459989547729492
1345,5.40999698638916
1346,16.950014114379883
1347,16.189992904663086
1348,2.7499985694885254
1349,14.769989967346191
